Time (s),Accel_X (g),Accel_Y (g),Accel_Z (g),Accel_Mag (g),Gyro_X (deg/s),Gyro_Y (deg/s),Gyro_Z (deg/s),Mag_X (mT),Mag_Y (mT),Mag_Z (mT),Pressure (mbar),P_Temp (C),Battery (V)
50.28,0.7946,0.14169,0.6157,1.0152,-1.2,0.4,0.4,-415.5,-268.5,-84.9,1000.7,20.22,3.86
50.29,0.80479,0.12946,0.64373,1.0387,2,1.2,-1.2,-396.3,-270.9,-81.3,1000.8,20.22,3.86
50.3,0.77217,0.13609,0.67074,1.0318,0.3,0.4,-2.6,-379.5,-273.3,-83.1,1000.8,20.22,3.86
50.31,0.77727,0.14985,0.67125,1.0379,-0.6,-1.1,-0.2,-401.1,-273.3,-81.3,1000.8,20.22,3.86
50.32,0.77268,0.15189,0.63965,1.0145,-1,-2.1,0.6,-396.3,-280.5,-76.5,1000.8,20.22,3.86
50.33,0.77421,0.14832,0.61978,1.0028,0.1,0.6,0.7,-386.7,-275.7,-83.7,1000.8,20.22,3.86
50.34,0.79562,0.14016,0.63507,1.0276,0.1,3.2,1.2,-393.9,-278.1,-85.5,1000.8,20.22,3.86
50.35,0.79358,0.13609,0.65953,1.0408,1.8,1.2,-1.3,-415.5,-275.7,-88.5,1000.7,20.22,3.86
50.36,0.77268,0.13812,0.66259,1.0272,0.9,-1.2,-2.9,-396.3,-261.3,-81.9,1000.9,20.22,3.86
50.37,0.77268,0.14067,0.64679,1.0174,0.1,-1,0.2,-413.1,-287.7,-86.7,1000.8,20.22,3.86
50.38,0.77982,0.14067,0.63201,1.0136,-2.1,-0.9,1.5,-403.5,-270.9,-85.5,1000.9,20.22,3.86
50.39,0.76351,0.14628,0.62589,0.99804,-1.4,0,0.3,-403.5,-268.5,-88.5,1000.8,20.22,3.86
50.4,0.78542,0.15749,0.64322,1.0273,1.7,1.8,-0.9,-422.7,-263.7,-85.5,1000.8,20.22,3.86
50.41,0.80377,0.15596,0.66208,1.053,4.1,1,-2,-396.3,-268.5,-83.1,1000.8,20.22,3.86
50.42,0.7895,0.14781,0.65851,1.0387,-1.5,-0.9,-1.1,-396.3,-297.3,-81.3,1000.8,20.22,3.86
50.43,0.76351,0.12181,0.63507,1.0005,-3.2,-1.2,1.6,-393.9,-263.7,-90.9,1000.8,20.22,3.86
50.44,0.77625,0.12742,0.63252,1.0094,-0.6,-0.4,0.6,-413.1,-268.5,-85.5,1000.7,20.22,3.86
50.45,0.7737,0.15189,0.64067,1.0159,3.2,1.8,-2.3,-396.3,-270.9,-80.7,1000.7,20.22,3.86
50.46,0.79817,0.16769,0.65494,1.046,1.7,2.5,-0.6,-410.7,-278.1,-84.3,1000.7,20.22,3.86
50.47,0.79562,0.14832,0.65087,1.0386,-2.2,-0.4,1,-389.1,-270.9,-82.5,1000.9,20.22,3.86
50.48,0.77064,0.11978,0.63405,1.0051,-2.4,-3.1,-0.8,-413.1,-280.5,-88.5,1000.8,20.22,3.86
50.49,0.76555,0.12487,0.64067,1.006,1.2,-0.4,-1.7,-413.1,-297.3,-81.9,1000.9,20.22,3.86
50.5,0.78746,0.15036,0.66514,1.0417,3.7,2.5,-0.6,-413.1,-270.9,-80.1,1000.9,20.23,3.86
50.51,0.79154,0.17023,0.65698,1.0427,-2.2,0.9,1,-408.3,-282.9,-83.7,1000.9,20.23,3.86
50.52,0.77421,0.14883,0.62029,1.0031,-3.9,-1.8,0.9,-403.5,-273.3,-83.7,1000.9,20.23,3.86
50.53,0.78746,0.13048,0.61264,1.0062,-0.1,-1.3,-1.4,-415.5,-280.5,-81.9,1000.8,20.23,3.86
50.54,0.78236,0.12691,0.65036,1.0253,4.8,1.4,-3,-415.5,-268.5,-83.7,1000.9,20.23,3.86
50.55,0.7844,0.14985,0.68858,1.0545,1,2.3,0,-403.5,-273.3,-79.5,1000.9,20.23,3.86
50.56,0.76198,0.15189,0.66871,1.0251,-1.3,0,1.9,-393.9,-282.9,-84.9,1000.8,20.23,3.86
50.57,0.76606,0.15036,0.62385,0.99932,-3.5,-2,0.2,-408.3,-270.9,-78.3,1000.9,20.23,3.86
50.58,0.76606,0.15036,0.62385,0.99932,-3.5,-2,0.2,-408.3,-270.9,-78.3,1000.9,20.23,3.86
50.59,0.79001,0.14067,0.60296,1.0037,-1.8,-0.4,-1,-413.1,-285.3,-80.1,1000.9,20.23,3.86
50.6,0.82059,0.12844,0.62487,1.0394,1.9,1.2,-1,-398.7,-270.9,-86.1,1000.8,20.23,3.86
50.61,0.80173,0.12895,0.6631,1.0484,1.8,0.1,-1.3,-391.5,-270.9,-84.9,1000.8,20.23,3.86
50.62,0.74414,0.14424,0.6789,1.0176,1,0,0,-391.5,-282.9,-86.1,1000.8,20.23,3.86
50.63,0.75535,0.17023,0.66922,1.0234,0.1,0.2,0.9,-398.7,-268.5,-81.3,1000.8,20.23,3.86
50.64,0.77268,0.1631,0.63405,1.0127,-0.8,-0.1,0.1,-389.1,-273.3,-76.5,1000.9,20.23,3.86
50.65,0.79969,0.1422,0.60652,1.0137,-3.2,-0.4,-0.4,-405.9,-278.1,-84.3,1000.9,20.23,3.86
50.66,0.80581,0.11723,0.61621,1.0212,-0.7,0.8,-0.3,-393.9,-268.5,-88.5,1000.9,20.23,3.86
50.67,0.79817,0.11621,0.65749,1.0406,2.2,1.5,-1,-405.9,-282.9,-84.9,1000.8,20.23,3.86
50.68,0.77319,0.14577,0.6789,1.0392,-0.5,-0.4,-0.9,-396.3,-280.5,-86.1,1000.8,20.23,3.86
50.69,0.76504,0.16055,0.66565,1.0267,-1.5,-2.7,-0.5,-405.9,-261.3,-80.7,1000.8,20.23,3.86
50.7,0.76198,0.158,0.63252,1.0028,-1.8,-1.6,-0.3,-403.5,-270.9,-90.9,1000.8,20.23,3.86
50.71,0.78746,0.1473,0.62385,1.0154,-1.3,1.5,0.2,-403.5,-278.1,-82.5,1000.9,20.23,3.86
50.72,0.80428,0.1371,0.64118,1.0377,2.1,2.8,-0.1,-389.1,-282.9,-90.9,1000.8,20.23,3.86
50.73,0.79766,0.1366,0.66106,1.0449,2.9,1.6,-0.7,-398.7,-266.1,-86.1,1000.8,20.23,3.86
50.74,0.7686,0.1371,0.66208,1.0237,0,-0.4,0.2,-413.1,-278.1,-86.7,1000.7,20.23,3.86
50.75,0.75433,0.14169,0.64577,1.0031,-1.8,-1.4,0,-389.1,-278.1,-84.9,1000.8,20.23,3.86
50.76,0.77523,0.14934,0.62844,1.0091,-0.3,-0.5,-1.3,-396.3,-278.1,-81.9,1000.9,20.23,3.86
50.77,0.80479,0.15138,0.62436,1.0298,0.4,1.3,-0.9,-408.3,-270.9,-83.7,1000.9,20.23,3.86
50.78,0.80428,0.13965,0.63761,1.0358,0.6,1.1,-0.4,-408.3,-280.5,-83.1,1000.9,20.23,3.86
50.79,0.78236,0.13456,0.65189,1.0272,-1.2,-0.7,0.4,-398.7,-273.3,-77.1,1000.8,20.23,3.86
50.8,0.75331,0.14169,0.66208,1.0129,-0.9,-1,0.3,-396.3,-282.9,-82.5,1000.8,20.23,3.86
50.81,0.75841,0.15341,0.65698,1.0151,1.8,-1.2,-1.9,-391.5,-275.7,-84.3,1000.8,20.23,3.86
50.82,0.78848,0.15953,0.64373,1.0303,-0.6,0.2,-1.5,-405.9,-268.5,-74.1,1000.9,20.23,3.86
50.83,0.80887,0.13456,0.62487,1.0309,-2.2,0.7,0.9,-393.9,-278.1,-79.5,1001,20.23,3.86
50.84,0.81295,0.11672,0.62232,1.0304,-2.4,0,0.5,-405.9,-285.3,-86.7,1000.8,20.23,3.86
50.85,0.77013,0.12334,0.64934,1.0149,2.4,0.3,-1,-379.5,-275.7,-80.1,1000.9,20.23,3.86
50.86,0.75892,0.15902,0.68247,1.033,3.8,1,-1,-417.9,-273.3,-86.7,1000.8,20.23,3.86
50.87,0.75433,0.17278,0.66769,1.0221,1.7,0,-0.3,-391.5,-270.9,-81.9,1000.8,20.23,3.86
50.88,0.7788,0.16412,0.63405,1.0176,-1.9,-0.6,0.3,-405.9,-282.9,-84.9,1000.9,20.23,3.86
50.89,0.79715,0.12997,0.61366,1.0144,-1.8,0.6,0.5,-401.1,-287.7,-83.1,1000.8,20.23,3.86
50.9,0.81804,0.1157,0.63405,1.0414,-2.9,0.4,0.4,-410.7,-280.5,-80.7,1000.8,20.23,3.86
50.91,0.7844,0.11519,0.6524,1.0267,1.6,0.1,-0.6,-389.1,-280.5,-84.9,1000.7,20.23,3.86
50.92,0.76758,0.15494,0.66871,1.0297,1.6,-0.3,-0.7,-398.7,-280.5,-81.9,1000.8,20.23,3.86
50.93,0.74822,0.17125,0.65596,1.0097,4.2,0,-2,-405.9,-278.1,-83.1,1000.7,20.23,3.86
50.94,0.76707,0.16972,0.64373,1.0157,-1.4,0.1,-0.9,-417.9,-273.3,-78.9,1000.8,20.23,3.86
50.95,0.80173,0.13761,0.62232,1.0242,-3.7,0,0.6,-401.1,-280.5,-81.3,1000.8,20.23,3.86
50.96,0.81091,0.1106,0.62232,1.0281,-2.4,-0.6,0.7,-405.9,-278.1,-77.1,1000.8,20.23,3.86
50.97,0.78746,0.11519,0.64934,1.0271,2,0.8,-0.1,-405.9,-282.9,-83.7,1000.8,20.23,3.86
50.98,0.76402,0.15545,0.67329,1.0302,3,2,-0.1,-398.7,-263.7,-77.1,1000.8,20.23,3.86
50.99,0.75841,0.17074,0.66361,1.0221,-0.3,-0.6,-0.6,-410.7,-266.1,-82.5,1000.8,20.23,3.86
51,0.76962,0.15596,0.63405,1.0093,-2.6,-3.4,-1.8,-413.1,-270.9,-83.7,1000.8,20.23,3.86
51.01,0.79664,0.12844,0.61468,1.0144,-0.6,-1.2,-1.3,-403.5,-268.5,-84.3,1000.8,20.23,3.86
51.02,0.80581,0.11672,0.64169,1.0367,3.1,3.7,0.4,-403.5,-275.7,-84.9,1000.9,20.23,3.86
51.03,0.7895,0.13965,0.67278,1.0466,-0.3,3.9,1.5,-405.9,-278.1,-84.9,1000.9,20.23,3.86
51.04,0.76606,0.15189,0.67074,1.0295,-2.1,-0.7,-0.1,-403.5,-270.9,-84.9,1000.9,20.23,3.86
51.05,0.76096,0.15291,0.63812,1.0048,-2.5,-4.5,-2.3,-415.5,-285.3,-81.3,1000.8,20.23,3.86
51.06,0.7788,0.14322,0.61621,1.0034,0.4,-1.9,-1.6,-405.9,-266.1,-83.7,1000.8,20.23,3.86
51.07,0.80122,0.13965,0.62742,1.0272,2.1,2.9,0.3,-389.1,-268.5,-75.9,1000.8,20.23,3.86
51.08,0.79715,0.14322,0.65698,1.0429,1.9,3.4,1.2,-401.1,-278.1,-84.3,1000.8,20.23,3.86
51.09,0.76453,0.14016,0.6682,1.025,-1.1,0.3,0.8,-398.7,-282.9,-82.5,1000.9,20.23,3.86
51.1,0.76555,0.14373,0.65698,1.019,-1.4,-1.7,-0.7,-403.5,-275.7,-86.7,1000.9,20.23,3.86
51.11,0.77574,0.15189,0.63965,1.0169,-0.9,-2.2,-1.5,-408.3,-268.5,-80.1,1000.9,20.23,3.86
51.12,0.78186,0.15138,0.62589,1.0129,1,-0.2,-1.4,-398.7,-270.9,-82.5,1000.8,20.23,3.86
51.13,0.79409,0.14118,0.63354,1.0256,2.6,2.3,-0.4,-396.3,-282.9,-81.3,1000.7,20.23,3.86
51.14,0.79664,0.13354,0.65392,1.0393,0.4,2.1,0.5,-417.9,-273.3,-84.9,1000.8,20.23,3.86
51.15,0.78135,0.12538,0.65851,1.0295,-1.8,-0.5,0.8,-408.3,-273.3,-89.7,1000.9,20.23,3.86
51.16,0.7686,0.14271,0.6524,1.0182,-2,-1.4,-0.3,-396.3,-270.9,-84.3,1000.8,20.23,3.86
51.17,0.76453,0.16106,0.64475,1.013,1.4,-0.4,-1.7,-396.3,-268.5,-79.5,1000.8,20.23,3.86
51.18,0.78542,0.16565,0.64322,1.0286,1,0.1,-1.2,-403.5,-282.9,-81.9,1000.8,20.23,3.86
51.19,0.79307,0.14118,0.63201,1.0239,-1.3,-0.5,0.6,-393.9,-287.7,-87.3,1000.8,20.23,3.86
51.2,0.79409,0.11672,0.63252,1.0219,-0.7,-0.6,0.4,-413.1,-278.1,-86.1,1000.8,20.23,3.86
51.21,0.77829,0.12181,0.65189,1.0225,1,2.1,-0.6,-401.1,-270.9,-87.3,1000.8,20.23,3.86
51.22,0.77625,0.14781,0.67431,1.0388,0.4,1.7,-0.3,-396.3,-275.7,-78.9,1000.9,20.23,3.86
51.23,0.76962,0.16463,0.66361,1.0295,0,-1.6,-1.4,-408.3,-278.1,-90.9,1000.8,20.23,3.86
51.24,0.76911,0.16463,0.62946,1.0074,-0.7,-2.2,-1.8,-410.7,-268.5,-82.5,1000.8,20.23,3.86
51.25,0.79562,0.13609,0.62232,1.0192,2.1,1,0,-398.7,-285.3,-78.9,1000.8,20.23,3.86
51.26,0.80479,0.11723,0.64322,1.0369,-0.3,3.1,1.7,-401.1,-278.1,-83.7,1000.9,20.23,3.86
51.27,0.78542,0.11825,0.65749,1.0311,-1.2,0.8,1.1,-405.9,-270.9,-88.5,1000.9,20.23,3.86
51.28,0.75739,0.14628,0.66106,1.0159,-0.5,-0.3,-0.7,-405.9,-273.3,-86.1,1000.8,20.23,3.86
51.29,0.77166,0.17635,0.65392,1.0267,1.6,-0.8,-2.1,-405.9,-278.1,-80.7,1000.8,20.23,3.86
51.3,0.79256,0.16361,0.63405,1.0281,-1.5,-1.7,-1.4,-405.9,-268.5,-85.5,1000.8,20.23,3.86
51.31,0.79103,0.12691,0.61519,1.0101,-2.8,-2,0.4,-403.5,-278.1,-84.9,1000.8,20.23,3.86
51.32,0.78491,0.11825,0.63812,1.0185,1.5,1.3,-0.3,-408.3,-278.1,-83.7,1000.8,20.23,3.86
51.33,0.77013,0.14424,0.6789,1.0367,3.9,4.5,-0.7,-391.5,-285.3,-80.1,1000.8,20.23,3.86
51.34,0.77472,0.16769,0.67686,1.0423,0,1.7,0.6,-405.9,-285.3,-87.3,1000.8,20.23,3.86
51.35,0.78033,0.15698,0.62538,1.0123,-5.4,-4.2,0.5,-408.3,-278.1,-83.1,1000.8,20.23,3.86
51.36,0.78389,0.12436,0.59582,0.99245,-1.2,-3.7,-1.8,-403.5,-282.9,-90.9,1000.8,20.23,3.86
51.37,0.79664,0.11825,0.62946,1.0222,3.9,2.8,-1.7,-415.5,-275.7,-80.7,1000.8,20.23,3.86
51.38,0.80071,0.13456,0.68502,1.0623,5.1,5.2,0.1,-403.5,-278.1,-82.5,1000.8,20.23,3.86
51.39,0.76351,0.16004,0.68502,1.0382,-3.5,0.1,1.1,-396.3,-290.1,-86.7,1000.8,20.23,3.86
51.4,0.74618,0.158,0.6422,0.99708,-4.6,-3.5,0.3,-415.5,-275.7,-87.9,1000.7,20.23,3.86
51.41,0.77982,0.1524,0.61366,1.004,0.1,-1.9,-1.4,-403.5,-268.5,-82.5,1000.9,20.23,3.86
51.42,0.81193,0.13812,0.62181,1.032,3.3,1.6,-1.5,-408.3,-275.7,-86.7,1000.9,20.23,3.86
51.43,0.80683,0.1315,0.65087,1.0449,0,2.7,0.7,-393.9,-266.1,-83.7,1000.8,20.23,3.86
51.44,0.77064,0.12691,0.66157,1.0236,-0.1,0.6,0.8,-415.5,-285.3,-83.7,1000.8,20.23,3.86
51.45,0.7579,0.14169,0.66514,1.0183,-1.5,-1.5,-1.2,-393.9,-263.7,-80.1,1000.7,20.23,3.86
51.46,0.76453,0.16004,0.64985,1.0161,-0.9,-1.7,-1.2,-393.9,-278.1,-81.9,1000.7,20.23,3.86
51.47,0.78746,0.16208,0.62997,1.0214,0.3,-0.1,0.2,-398.7,-268.5,-80.1,1000.9,20.23,3.86
51.48,0.78746,0.16208,0.62997,1.0214,0.3,-0.1,0.2,-398.7,-268.5,-80.1,1000.9,20.23,3.86
51.49,0.78644,0.12385,0.64118,1.0222,1.5,2.1,0.2,-398.7,-268.5,-78.9,1000.9,20.23,3.86
51.5,0.78644,0.12385,0.64118,1.0222,1.5,2.1,0.2,-398.7,-268.5,-78.9,1000.9,20.24,3.86
51.51,0.79409,0.1213,0.6631,1.0416,-0.7,0.8,-0.2,-410.7,-278.1,-88.5,1000.9,20.24,3.86
51.52,0.77829,0.13507,0.66616,1.0333,-2.4,-2.1,-1.8,-396.3,-275.7,-84.9,1000.9,20.24,3.86
51.53,0.76504,0.158,0.64781,1.0148,-0.4,-2.2,-1.6,-403.5,-261.3,-85.5,1000.8,20.24,3.86
51.54,0.77268,0.16667,0.63609,1.0146,2.1,1.3,0,-413.1,-275.7,-81.3,1000.9,20.24,3.86
51.55,0.78491,0.15698,0.64322,1.0269,0.6,2,0.9,-422.7,-270.9,-86.7,1000.9,20.24,3.86
51.56,0.78797,0.12589,0.64373,1.0252,-0.9,0,0,-403.5,-275.7,-78.3,1000.8,20.24,3.86
51.57,0.78491,0.1157,0.64271,1.0211,0.1,0,-1,-396.3,-282.9,-86.1,1000.8,20.24,3.86
51.58,0.79256,0.13048,0.65189,1.0345,2,1.4,-0.6,-410.7,-258.9,-83.7,1000.9,20.24,3.86
51.59,0.78084,0.15698,0.65189,1.0292,-1.2,0.9,0.3,-410.7,-278.1,-82.5,1000.8,20.24,3.86
51.6,0.76809,0.16106,0.63761,1.0112,-2.3,-2,0.7,-403.5,-273.3,-92.1,1000.9,20.24,3.86
51.61,0.76707,0.15138,0.62181,0.99899,-1.4,-2.3,-1.3,-403.5,-273.3,-84.3,1000.9,20.24,3.86
51.62,0.78644,0.14067,0.63863,1.0228,2.5,0.7,-2.2,-405.9,-280.5,-84.3,1000.8,20.24,3.86
51.63,0.8002,0.13609,0.66718,1.0507,2.9,2.8,-0.6,-403.5,-278.1,-82.5,1000.8,20.24,3.86
51.64,0.77982,0.13609,0.66463,1.0336,-2.3,0.1,1.2,-408.3,-275.7,-81.9,1000.8,20.24,3.86
51.65,0.75841,0.1366,0.63812,1.0005,-3.1,-1.8,0.3,-405.9,-270.9,-81.9,1000.8,20.24,3.86
51.66,0.77574,0.14985,0.62385,1.0067,-1,-0.4,-1,-403.5,-275.7,-86.1,1000.8,20.24,3.86
51.67,0.80887,0.14679,0.63354,1.0379,1.1,-0.3,-0.9,-401.1,-273.3,-84.3,1000.9,20.24,3.86
51.68,0.79613,0.13405,0.65036,1.0367,0.1,-0.9,-1,-405.9,-282.9,-79.5,1000.8,20.24,3.86
51.69,0.76351,0.13609,0.66871,1.024,1.4,0.7,-0.1,-393.9,-282.9,-78.9,1000.8,20.24,3.86
51.7,0.75433,0.15341,0.66922,1.02,2.2,1.8,0.3,-410.7,-273.3,-88.5,1000.8,20.24,3.86
51.71,0.7686,0.1631,0.64832,1.0187,-0.7,1.1,0,-401.1,-285.3,-83.1,1000.8,20.24,3.86
51.72,0.79664,0.1473,0.62181,1.0213,-1.4,-0.9,0.1,-401.1,-278.1,-84.3,1000.8,20.24,3.86
51.73,0.8053,0.12283,0.61264,1.0193,-1.4,-0.6,-0.3,-396.3,-268.5,-82.5,1000.8,20.24,3.86
51.74,0.80224,0.1213,0.64373,1.0357,2,0.8,-0.7,-393.9,-278.1,-89.7,1000.9,20.24,3.86
51.75,0.77421,0.13812,0.67227,1.0346,2.9,1,-0.9,-401.1,-290.1,-84.9,1000.8,20.24,3.86
51.76,0.75076,0.1631,0.67074,1.0199,-0.2,-0.7,-0.1,-401.1,-275.7,-86.7,1000.8,20.24,3.86
51.77,0.74822,0.16106,0.6473,1.0024,-1.2,-0.4,-0.5,-410.7,-287.7,-80.7,1000.9,20.24,3.86
51.78,0.7895,0.15596,0.63048,1.0223,-0.9,0.5,-0.6,-405.9,-258.9,-77.7,1000.8,20.24,3.86
51.79,0.81244,0.13405,0.62181,1.0318,0,0.5,0,-413.1,-268.5,-87.3,1000.9,20.24,3.86
51.8,0.80785,0.12283,0.62997,1.0318,-0.5,-0.2,0.3,-391.5,-273.3,-86.7,1000.8,20.24,3.86
51.81,0.77574,0.12283,0.64832,1.0184,0.6,0.1,0.2,-386.7,-258.9,-84.9,1000.9,20.24,3.86
51.82,0.75586,0.14475,0.67023,1.0205,0.7,0.4,-0.7,-393.9,-280.5,-80.7,1000.8,20.24,3.86
51.83,0.75943,0.1631,0.66922,1.0253,-0.6,-0.7,-1.7,-403.5,-261.3,-78.3,1000.8,20.24,3.86
51.84,0.78236,0.16259,0.64934,1.0296,-0.4,-1.8,-1.5,-398.7,-282.9,-86.7,1000.8,20.24,3.86
51.85,0.79613,0.14373,0.62232,1.0207,0,0.3,0,-403.5,-273.3,-80.7,1000.8,20.24,3.86
51.86,0.81091,0.12589,0.62691,1.0327,-1,2,1.6,-384.3,-270.9,-81.9,1000.8,20.24,3.86
51.87,0.79154,0.1106,0.64475,1.0269,-1.4,0.7,0.4,-410.7,-273.3,-80.1,1000.7,20.24,3.86
51.88,0.76351,0.12742,0.66157,1.0183,-1.2,-1.6,-1.3,-408.3,-287.7,-83.1,1000.8,20.24,3.86
51.89,0.74924,0.16004,0.6682,1.0166,3.1,-0.6,-2.8,-403.5,-280.5,-89.1,1000.9,20.24,3.86
51.9,0.77523,0.18451,0.66157,1.0357,1.5,1.5,-1.2,-396.3,-280.5,-78.9,1000.8,20.24,3.86
51.91,0.79918,0.15749,0.63252,1.0313,-1.7,-0.2,1.6,-393.9,-290.1,-76.5,1000.8,20.24,3.86
51.92,0.79511,0.11468,0.60958,1.0084,-4.8,-1.8,1,-403.5,-275.7,-81.3,1000.8,20.24,3.86
51.93,0.78186,0.10754,0.63252,1.0114,2.1,0.9,-0.4,-393.9,-268.5,-85.5,1000.8,20.24,3.86
51.94,0.77268,0.14271,0.67074,1.0331,4,4.3,-0.3,-413.1,-275.7,-86.7,1000.9,20.24,3.86
51.95,0.76606,0.17278,0.6738,1.0347,2,1.7,0.3,-389.1,-268.5,-84.3,1000.8,20.24,3.86
51.96,0.76096,0.16616,0.6371,1.0063,-2.6,-2.9,-0.9,-389.1,-280.5,-84.3,1000.9,20.24,3.86
51.97,0.79409,0.14118,0.61366,1.0135,-2.1,-3.3,-1.7,-405.9,-273.3,-84.3,1000.9,20.24,3.86
51.98,0.8104,0.11621,0.62385,1.0293,0.9,0.9,-1,-401.1,-270.9,-83.7,1000.9,20.24,3.86
51.99,0.80683,0.12742,0.65953,1.0499,0.6,2.6,1,-393.9,-282.9,-80.7,1000.8,20.24,3.86
52,0.7528,0.1366,0.6682,1.0158,-0.6,0.3,0.9,-381.9,-270.9,-81.9,1000.8,20.24,3.86
52.01,0.74465,0.16361,0.66106,1.0091,-1.4,-1.8,-1.2,-410.7,-268.5,-81.3,1000.9,20.24,3.86
52.02,0.77013,0.16208,0.64934,1.0203,1.5,-1,-3.1,-422.7,-263.7,-83.1,1000.9,20.24,3.86
52.03,0.8211,0.14985,0.63863,1.051,0,-0.4,-1.2,-415.5,-273.3,-83.7,1000.9,20.24,3.86
52.04,0.80938,0.11519,0.63201,1.0333,-0.8,0,1.7,-398.7,-278.1,-86.7,1000.8,20.24,3.86
52.05,0.7686,0.11366,0.64577,1.0103,-1.9,2.2,1.4,-398.7,-275.7,-83.1,1000.8,20.24,3.86
52.06,0.75841,0.14067,0.66616,1.0192,2,2.1,-0.1,-413.1,-275.7,-84.9,1000.8,20.24,3.86
52.07,0.77268,0.16718,0.6631,1.0318,0.4,-0.6,-2,-408.3,-278.1,-84.9,1000.8,20.24,3.86
52.08,0.78236,0.16463,0.63201,1.0191,0.4,-2.1,-1.6,-401.1,-270.9,-78.9,1000.8,20.24,3.86
52.09,0.79358,0.14067,0.61519,1.0139,-1.2,0.5,0.6,-398.7,-268.5,-78.9,1000.9,20.24,3.86
52.1,0.7946,0.1264,0.63405,1.0244,0,2.6,2,-405.9,-278.1,-80.7,1000.8,20.24,3.86
52.11,0.78186,0.12436,0.66208,1.032,-0.2,0.7,-0.1,-408.3,-270.9,-83.7,1000.9,20.24,3.86
52.12,0.763,0.14832,0.66463,1.0227,-0.8,-2.1,-2.3,-398.7,-275.7,-81.3,1000.8,20.24,3.86
52.13,0.76096,0.158,0.6524,1.0147,0.5,-1.6,-2.2,-410.7,-282.9,-80.7,1000.8,20.24,3.86
52.14,0.77931,0.16616,0.64118,1.0228,-0.1,0.4,-0.3,-396.3,-282.9,-80.1,1000.9,20.24,3.86
52.15,0.79307,0.1422,0.6315,1.0237,-0.6,0.8,0.7,-393.9,-268.5,-86.1,1000.8,20.24,3.86
52.16,0.79001,0.11825,0.63201,1.0186,-1.4,0,0.3,-403.5,-270.9,-81.9,1000.8,20.24,3.86
52.17,0.78491,0.11825,0.65698,1.0304,0.6,0.7,-0.6,-405.9,-270.9,-89.1,1000.8,20.24,3.86
52.18,0.78084,0.14577,0.66667,1.037,1.4,0.5,-0.7,-401.1,-280.5,-81.3,1000.9,20.24,3.86
52.19,0.77421,0.16259,0.65392,1.0264,1,-1,-0.1,-405.9,-273.3,-74.1,1000.8,20.24,3.86
52.2,0.75892,0.16106,0.63456,1.0023,-1.2,-0.7,-0.6,-398.7,-273.3,-83.7,1000.9,20.24,3.86
52.21,0.78135,0.14373,0.6371,1.0184,0.1,1.4,-0.3,-398.7,-270.9,-80.1,1000.8,20.24,3.86
52.22,0.80275,0.1264,0.64628,1.0383,-0.2,1.9,0.1,-410.7,-270.9,-81.9,1000.8,20.24,3.86
52.23,0.80632,0.12029,0.65443,1.0454,1.2,-0.9,-0.1,-384.3,-285.3,-86.7,1000.8,20.24,3.86
52.24,0.76453,0.1371,0.64475,1.0095,0,-1,-0.7,-384.3,-268.5,-83.1,1000.8,20.24,3.86
52.25,0.75382,0.16208,0.65036,1.0087,0.6,1.2,-0.1,-410.7,-273.3,-83.7,1000.8,20.24,3.86
52.26,0.77625,0.16412,0.65138,1.0265,-0.4,0.7,-0.9,-403.5,-275.7,-84.3,1000.7,20.24,3.86
52.27,0.79867,0.14322,0.63456,1.0301,-1.8,-2.1,-1,-410.7,-270.9,-83.1,1000.9,20.24,3.86
52.28,0.8053,0.11468,0.63099,1.0295,0.3,-1.2,-0.6,-403.5,-278.1,-81.3,1000.9,20.24,3.86
52.29,0.78746,0.12436,0.64883,1.0279,1,2,1.2,-405.9,-282.9,-82.5,1000.8,20.24,3.86
52.3,0.763,0.15189,0.66208,1.0216,0.6,1.9,1.2,-408.3,-273.3,-79.5,1000.8,20.24,3.86
52.31,0.75229,0.16514,0.65596,1.0117,-1.3,-0.6,-0.7,-413.1,-275.7,-81.9,1000.9,20.24,3.86
52.32,0.77115,0.15443,0.64526,1.0173,-0.6,-1.9,-2.1,-417.9,-263.7,-82.5,1000.8,20.24,3.86
52.33,0.79817,0.13507,0.63558,1.0292,0.9,-0.5,-1.6,-396.3,-270.9,-81.3,1000.7,20.24,3.86
52.34,0.80989,0.12589,0.64169,1.0409,-0.1,1.2,0.4,-379.5,-266.1,-88.5,1000.9,20.24,3.86
52.35,0.78797,0.12793,0.64373,1.0255,0.4,0.4,1.2,-401.1,-280.5,-83.1,1000.7,20.24,3.86
52.36,0.75943,0.14577,0.64475,1.0068,-0.3,0,-0.3,-393.9,-263.7,-83.1,1000.8,20.24,3.86
52.37,0.75841,0.16055,0.65749,1.0165,1,0.9,-1.5,-401.1,-275.7,-77.7,1000.8,20.24,3.86
52.38,0.75841,0.16055,0.65749,1.0165,1,0.9,-1.5,-401.1,-275.7,-77.7,1000.7,20.24,3.86
52.39,0.79001,0.15698,0.66361,1.0436,0,0.1,-1.2,-405.9,-280.5,-80.7,1000.7,20.24,3.86
52.4,0.78899,0.14322,0.6422,1.0273,-1.5,-1.7,-0.3,-396.3,-266.1,-81.9,1000.8,20.24,3.86
52.41,0.78287,0.12997,0.62793,1.012,0.1,-0.7,0,-413.1,-275.7,-84.3,1000.9,20.24,3.86
