Time (s),Accel_X (g),Accel_Y (g),Accel_Z (g),Accel_Mag (g),Gyro_X (deg/s),Gyro_Y (deg/s),Gyro_Z (deg/s),Mag_X (mT),Mag_Y (mT),Mag_Z (mT),Pressure (mbar),P_Temp (C),Battery (V)
38.42,0.011213,-1.6585,0.062691,1.6597,-1038.4,10.9,10.9,-259.5,151.5,-80.1,999.9,21.57,3.9
38.43,-0.18247,-1.419,-0.42355,1.492,-565.9,17.4,-19.8,-276.3,168.3,-67.5,999.8,21.57,3.9
38.44,-0.2528,-0.79715,-0.38022,0.91865,-17.4,13,-48.2,-269.1,175.5,-65.7,999.8,21.57,3.9
38.45,-0.095311,-0.26504,-0.14883,0.31856,291.1,8.8,-73.5,-288.3,163.5,-69.9,999.9,21.57,3.9
38.46,0.013761,-0.045872,-0.043833,0.064922,334.5,9,-88.7,-293.1,168.3,-73.5,999.9,21.57,3.9
38.47,0.033129,0.024975,-0.023445,0.047655,344.7,7.4,-92.1,-295.5,182.7,-80.1,999.9,21.57,3.9
38.48,0.045362,0.0061162,-0.035168,0.057723,359.3,4.8,-91,-293.1,173.1,-87.3,1000,21.57,3.9
38.49,0.010703,-0.24414,-0.094292,0.26193,354.9,5.9,-92.5,-302.7,163.5,-87.9,1000,21.57,3.9
38.5,-0.10958,-0.90928,-0.15596,0.92904,341.5,13.2,-107.3,-324.3,163.5,-98.1,999.9,21.53,3.9
38.51,-0.31906,-1.8221,-0.0061162,1.8499,308.9,19.2,-139.3,-314.7,149.1,-99.9,999.6,21.53,3.9
38.52,-0.4735,-2.2487,0.47503,2.3466,235.1,12.8,-156.6,-324.3,141.9,-98.1,999.5,21.53,3.9
38.53,-0.52446,-1.7477,0.89653,2.0331,232.3,9.6,-137.4,-319.5,134.7,-109.5,999.5,21.53,3.9
38.54,-0.40826,-1.0255,1.0127,1.498,346.5,8,-93.2,-336.3,139.5,-110.7,999.6,21.53,3.9
38.55,-0.26351,-0.46534,0.93527,1.0774,469.5,-4.4,-60.1,-341.1,127.5,-111.9,999.7,21.53,3.9
38.56,-0.11213,-0.11366,0.73955,0.75659,547.7,-18.3,-44.3,-341.1,110.7,-116.1,999.9,21.53,3.9
38.57,-0.021916,0.054027,0.52548,0.52871,580.2,-32.3,-38.8,-336.3,96.3,-126.9,1000,21.53,3.9
38.58,0.0056065,0.11417,0.38532,0.40192,588.5,-48.1,-34.2,-353.1,48.3,-134.7,999.9,21.53,3.9
38.59,-0.0040775,0.10245,0.39195,0.40513,586.2,-65.1,-27.8,-341.1,45.9,-135.3,1000,21.53,3.9
38.6,-0.063201,0.086646,0.60856,0.61794,560.9,-77.3,-18.4,-338.7,12.3,-143.1,999.9,21.53,3.9
38.61,-0.11417,0.088175,0.93425,0.94532,508.1,-85.4,-1.5,-353.1,-23.7,-146.1,999.8,21.53,3.9
38.62,-0.14883,0.06422,1.2365,1.2471,403.3,-91.6,24.6,-348.3,-35.7,-148.5,999.8,21.53,3.9
38.63,-0.25382,0.042813,1.4434,1.4662,221.8,-82.6,53.4,-353.1,-59.7,-155.1,999.7,21.53,3.9
38.64,-0.2105,0.11315,1.3741,1.3947,11.3,-46,77.4,-362.7,-54.9,-151.5,999.9,21.53,3.9
38.65,-0.11366,0.13354,1.1203,1.1339,-118.7,-14.9,93.5,-369.9,-66.9,-148.5,999.8,21.53,3.9
38.66,-0.074924,0.097859,0.89857,0.90699,-157,-5.8,101.5,-353.1,-40.5,-146.7,999.8,21.53,3.9
38.67,-0.059633,0.075943,0.78542,0.79134,-151.7,-3.7,103.1,-353.1,-33.3,-147.9,999.8,21.53,3.9
38.68,-0.04791,0.062691,0.79256,0.79648,-116.2,2.9,98.2,-360.3,-28.5,-144.9,999.8,21.53,3.9
38.69,-0.019368,0.056065,0.87156,0.87358,-52.2,13.7,84.5,-338.7,-14.1,-147.9,1000,21.53,3.9
38.7,0.0091743,0.034149,0.92304,0.92371,19.1,23.8,60.1,-355.5,-18.9,-150.3,1000,21.53,3.9
38.71,0.034149,0.034149,0.93476,0.93601,69.5,30.9,29.5,-345.9,-35.7,-149.7,1000.1,21.53,3.9
38.72,0.057594,0.069827,0.95973,0.96399,98.3,32.2,3.6,-333.9,-28.5,-147.3,1000,21.53,3.9
38.73,0.049439,0.13558,1.0148,1.025,118.1,29.2,-12,-353.1,-26.1,-147.3,1000,21.53,3.9
38.74,0.026504,0.20387,1.0474,1.0674,145.7,27.2,-19,-345.9,-33.3,-144.3,1000.1,21.53,3.9
38.75,0.026504,0.20387,1.0474,1.0674,145.7,27.2,-19,-345.9,-33.3,-144.3,1000.1,21.53,3.9
38.76,0.011213,0.23293,1.0494,1.075,164.6,22.8,-20.8,-353.1,-40.5,-152.7,1000,21.53,3.9
38.77,0.011723,0.27727,1.0499,1.086,149.3,14.2,-20.1,-324.3,-40.5,-149.1,1000,21.53,3.9
38.78,0.037717,0.2946,1.0076,1.0505,113,3.7,-15.7,-341.1,-54.9,-152.1,1000.1,21.53,3.9
38.79,0.073394,0.24771,0.95005,0.98455,51.7,-7.6,-8.5,-341.1,-69.3,-153.9,1000.1,21.53,3.9
38.8,0.091743,0.21305,0.93986,0.96806,-41.8,-19,-1.9,-341.1,-69.3,-150.9,1000,21.53,3.9
38.81,0.095821,0.19878,0.95566,0.9808,-127.4,-26.1,1.8,-343.5,-57.3,-151.5,1000,21.53,3.9
38.82,0.12385,0.14934,0.98981,1.0086,-180.8,-26.7,3.6,-345.9,-50.1,-150.3,1000.2,21.53,3.9
38.83,0.17227,0.078491,1.0377,1.0548,-240.1,-22.9,4.9,-343.5,-28.5,-152.1,1000.2,21.53,3.9
38.84,0.20744,-0.0035678,1.1162,1.1353,-315.7,-19.2,7.5,-341.1,-30.9,-153.3,1000.1,21.53,3.9
38.85,0.22783,-0.098879,1.2029,1.2282,-385.5,-19.6,12.6,-360.3,5.1,-148.5,1000.2,21.53,3.9
38.86,0.25076,-0.23242,1.2732,1.3183,-436,-20.9,18.9,-350.7,31.5,-146.1,1000.2,21.53,3.9
38.87,0.26555,-0.37564,1.2747,1.3552,-476.1,-19.7,25.6,-343.5,38.7,-142.5,1000.2,21.53,3.9
38.88,0.21764,-0.47808,1.1662,1.279,-511.6,-15.9,31.9,-369.9,60.3,-132.9,1000.2,21.53,3.9
38.89,0.18043,-0.56983,1.0265,1.1878,-546.6,-14.9,28.4,-333.9,89.1,-128.7,1000.1,21.53,3.9
38.9,0.21356,-0.69623,0.92915,1.1805,-586.7,-18.2,15,-336.3,103.5,-119.7,1000.1,21.53,3.9
38.91,0.19929,-0.78135,0.81193,1.1443,-609.5,-15.9,9.9,-343.5,120.3,-116.7,1000.2,21.53,3.9
38.92,0.16667,-0.87768,0.69674,1.1329,-596,-9.5,4.3,-355.5,132.3,-109.5,1000.1,21.53,3.9
38.93,0.15443,-1.0433,0.56269,1.1954,-577.8,-8.1,-12.8,-355.5,132.3,-104.1,1000.1,21.53,3.89
38.94,0.16463,-1.1493,0.43017,1.2382,-601.4,-9.3,-29.7,-357.9,146.7,-90.3,1000.2,21.53,3.89
38.95,0.20489,-1.2008,0.27931,1.2498,-640.6,-12.1,-42.1,-345.9,173.1,-82.5,1000.1,21.53,3.89
38.96,0.25331,-1.2039,0.10143,1.2344,-659.6,-19.3,-42.6,-350.7,161.1,-77.1,1000.1,21.53,3.89
38.97,0.2686,-1.1723,-0.098879,1.2067,-649.9,-27.6,-30.2,-350.7,144.3,-68.1,1000.2,21.53,3.89
38.98,0.30632,-1.0866,-0.29664,1.1673,-610.7,-34,-19.3,-367.5,158.7,-58.5,1000.2,21.53,3.89
38.99,0.30734,-0.94597,-0.43833,1.0869,-537.6,-40.7,-13.8,-355.5,132.3,-47.7,1000.1,21.53,3.89
39,0.2421,-0.75739,-0.50866,0.94392,-462.3,-43.5,-17.1,-365.1,122.7,-43.5,1000,21.51,3.89
39.01,0.15596,-0.60601,-0.53466,0.82307,-395.3,-38.2,-30.9,-362.7,105.9,-40.5,1000.1,21.51,3.89
39.02,0.11672,-0.82722,-0.7528,1.1246,-353.7,-31.5,-47.3,-355.5,81.9,-33.3,1000.1,21.51,3.89
39.03,0.16004,-0.99847,-1.0301,1.4435,-441.7,-32,-70.3,-353.1,81.9,-33.3,1000.1,21.51,3.89
39.04,0.21713,-0.54332,-0.90571,1.0783,-551,-36.8,-83.7,-374.7,57.9,-23.7,1000.1,21.51,3.89
39.05,0.1998,0.5316,-0.058614,0.57092,-438.2,-58.5,-54.2,-381.9,24.3,-19.5,1000.2,21.51,3.89
39.06,0.26504,-0.27115,-0.60754,0.71615,-248.2,-85.4,-4,-365.1,29.1,-17.7,1000.2,21.51,3.89
39.07,0.25637,-0.67788,-1.1386,1.3497,-74.2,-87.2,-11.5,-369.9,5.1,-15.3,1000.1,21.51,3.89
39.08,0.10856,-0.68552,-1.5041,1.6565,64,-69.6,-24.8,-350.7,21.9,-16.5,1000,21.51,3.89
39.09,0.077472,-0.78135,-1.2559,1.4811,129.5,-42.4,-22.7,-355.5,24.3,-12.9,1000,21.51,3.89
39.1,0.044343,-0.60194,-0.95311,1.1281,69.6,-31.3,-11.4,-355.5,31.5,-18.3,999.8,21.51,3.89
39.11,-0.053517,-0.73751,-0.84404,1.1221,2,-18.3,-5.9,-345.9,21.9,-14.7,999.9,21.51,3.89
39.12,-0.049439,-0.9893,-1.0357,1.4331,-22.8,-24.4,-27.3,-355.5,31.5,-10.5,999.9,21.51,3.89
39.13,-0.046891,-1.2508,-0.81448,1.4933,44.4,-33.3,-73.9,-357.9,33.9,-18.3,999.8,21.51,3.89
39.14,-0.20591,-1.3053,-0.84251,1.5672,45.2,-39.8,-154.9,-350.7,19.5,-19.5,999.7,21.51,3.89
39.15,-0.077472,-1.0953,-0.69266,1.2983,216,-26.7,-269.2,-353.1,19.5,-15.9,999.9,21.51,3.89
39.16,0.0010194,-0.51631,-0.091743,0.5244,344.6,-59,-302.6,-362.7,29.1,-15.9,999.6,21.51,3.89
39.17,-0.13099,-0.16769,0.1157,0.2422,623.9,-157.9,-242.2,-379.5,48.3,-25.5,999.7,21.51,3.89
39.18,0.054536,-0.60194,-0.26504,0.65996,820.7,-234.8,-160.1,-367.5,84.3,-29.1,1000,21.51,3.89
39.19,0.24567,-0.34862,-0.068807,0.432,665.1,-255.2,-82.8,-369.9,105.9,-29.7,1000.1,21.51,3.89
39.2,0.19113,0.013761,-0.23191,0.30083,529.6,-275.3,20.6,-396.3,120.3,-43.5,999.8,21.51,3.89
39.21,0.17227,0.24873,-0.78033,0.83693,485.3,-273.9,126.5,-357.9,132.3,-47.1,1000.4,21.51,3.89
39.22,0.68654,0.0040775,-1.1957,1.3788,519.9,-223.7,222,-338.7,137.1,-50.7,1000.5,21.51,3.89
39.23,0.4735,-0.57798,-1.3129,1.5107,800.9,-68.2,257.4,-312.3,163.5,-57.9,1000.3,21.51,3.89
39.24,-0.015291,-0.89042,0.069827,0.89328,1174.9,82.6,148.5,-312.3,156.3,-70.5,999.9,21.51,3.89
39.25,0.17686,-1.5296,2.9929,3.3657,1161.8,21.8,26.1,-302.7,173.1,-90.9,999.6,21.51,3.89
39.26,-0.35525,-1.5474,2.105,2.6366,169.2,-293,-21.4,-305.1,153.9,-100.5,999.4,21.51,3.89
39.27,-0.79307,-0.36035,0.15291,0.88441,-332.6,-396.6,-47.9,-317.1,170.7,-99.9,999,21.51,3.89
39.28,-0.76962,-0.91641,0.40724,1.2641,-68.9,-249.3,-11.8,-317.1,163.5,-89.1,999.3,21.51,3.89
39.29,-0.31957,-1.262,0.6524,1.4561,-86.4,-134.9,-15.1,-317.1,158.7,-89.7,999.8,21.51,3.89
39.3,0.14016,-1.3272,0.17329,1.3458,-261,-62.4,-49.9,-326.7,165.9,-92.1,1000.2,21.51,3.89
39.31,0.59123,-1.502,0.10652,1.6177,-309.9,30.7,-98.7,-324.3,177.9,-85.5,1000.6,21.51,3.89
39.32,1.1962,-1.5087,0.19011,1.9347,-318.7,109.8,-157.6,-341.1,151.5,-77.1,1001.1,21.51,3.89
39.33,1.8043,-1.4643,0.39399,2.3569,-290.1,151.3,-209.3,-357.9,173.1,-77.7,1001.6,21.51,3.89
39.34,2.2747,-1.3751,0.52956,2.7103,-231.4,143.2,-240.9,-367.5,153.9,-74.7,1002,21.51,3.89
39.35,2.1728,-1.3303,0.56371,2.6093,-174.4,124.5,-256.7,-374.7,139.5,-66.9,1001.6,21.51,3.89
39.36,1.6172,-1.4582,0.54842,2.2456,-85.3,124.2,-293.9,-377.1,129.9,-69.9,1001.1,21.51,3.89
39.37,1.2599,-1.6065,0.66871,2.1484,42.3,138.2,-364.3,-393.9,115.5,-66.9,1000.9,21.51,3.89
39.38,1.156,-1.5168,0.57645,1.9923,277,137,-479.2,-425.1,127.5,-67.5,1000.5,21.51,3.89
39.39,0.7737,-1.2569,0.61927,1.6006,484.6,163.7,-604.5,-446.7,105.9,-82.5,999.9,21.51,3.89
39.4,0.4368,-1.0856,0.70948,1.3685,378.2,214.6,-663.5,-492.3,79.5,-86.7,999.7,21.51,3.89
39.41,0.61621,-1.0311,0.61927,1.3514,152.1,202.6,-699,-518.7,48.3,-86.1,999.8,21.51,3.9
39.42,1.2737,-0.95668,0.25433,1.6131,131.7,81.8,-725.9,-513.9,0.3,-90.9,1000.5,21.51,3.9
39.43,2,-0.63048,0.27064,2.1144,142.8,-92,-698.9,-549.9,-21.3,-93.9,1001,21.51,3.9
39.44,2.2319,-0.59888,0.21713,2.321,96.4,-231.8,-659,-581.1,-50.1,-90.9,1001.2,21.51,3.9
39.45,1.3486,-1,-0.28899,1.7036,26,-353.1,-609,-583.5,-98.1,-86.1,1000.1,21.51,3.9
39.46,1.6509,-1.0637,-0.342,1.9934,-506.5,-404.4,-493.9,-566.7,-117.3,-83.1,1001.7,21.51,3.9
39.47,2.3685,-0.42915,-0.092253,2.4088,-1159.9,-370.6,-396.7,-578.7,-155.7,-72.9,1001.6,21.51,3.9
39.48,2.002,-0.069827,0.48522,2.0612,-1648.6,-227,-350.4,-585.9,-186.9,-69.3,1001.8,21.51,3.9
39.49,1.3807,-0.36595,1.8578,2.3435,-1997.9,-133,-292,-578.7,-196.5,-74.1,1001,21.51,3.9
39.5,-0.40571,1.1177,-0.84404,1.4582,-1997.9,-84.2,-346.3,-566.7,-215.7,-75.9,1001,21.51,3.9
39.51,0.18349,2.0765,-3.3629,3.9566,-1549,395.3,-324.9,-554.7,-239.7,-90.9,999.8,21.51,3.9
39.52,0.4893,0.62029,0.53466,0.95395,-527.1,743.7,-124.2,-559.5,-256.5,-96.3,999.5,21.51,3.9
39.53,-0.061672,-0.09684,0.4317,0.44671,-342.2,598.9,-12.4,-545.1,-225.3,-114.3,999.4,21.51,3.9
39.54,-0.018349,-0.11519,-0.23191,0.25959,-428.9,555.8,19.5,-513.9,-213.3,-117.3,999.5,21.51,3.9
39.55,0.13456,-0.44903,-0.63609,0.79015,-424,486.7,121.7,-504.3,-222.9,-123.3,999.6,21.51,3.9
39.56,0.28033,-0.67227,-1.1081,1.326,-400,235.1,317.9,-504.3,-189.3,-136.5,999.7,21.51,3.9
39.57,-0.027523,-0.70693,-1.4057,1.5737,-352.8,-160,541.4,-504.3,-146.1,-132.3,998.9,21.51,3.9
39.58,-0.31957,-0.45515,-0.81397,0.98581,-133.4,-538.7,719.7,-504.3,-119.7,-126.9,998.5,21.51,3.9
39.59,-0.42864,-0.39551,-0.33639,0.6733,48.6,-683.9,788.3,-523.5,-81.3,-119.7,998.3,21.51,3.9
39.6,-0.38685,-0.42508,-0.20744,0.61104,85.5,-697.5,807.3,-521.1,-47.7,-108.9,998.2,21.51,3.9
39.61,-0.35678,-0.40673,-0.20438,0.57835,94.2,-680.9,820.2,-511.5,-16.5,-104.7,998.3,21.51,3.9
39.62,-0.33741,-0.29715,-0.12385,0.46635,135.1,-664.3,841.1,-521.1,41.1,-99.9,998.3,21.51,3.9
39.63,-0.11672,-2.1769,-0.49235,2.2349,179,-643.4,863.2,-482.7,72.3,-92.1,998.4,21.51,3.9
39.64,0.21713,-2.4256,-0.56218,2.4993,188.7,-560.5,641.8,-453.9,98.7,-90.3,998.7,21.51,3.9
39.65,0.21713,-2.4256,-0.56218,2.4993,188.7,-560.5,641.8,-453.9,98.7,-90.3,999.4,21.51,3.9
39.66,0.086137,-0.52396,0.031091,0.5319,218.4,-495.9,440.1,-429.9,103.5,-81.9,999.2,21.51,3.9
39.67,0.0010194,-0.30122,0.0056065,0.30128,218.1,-475.2,381.4,-401.1,103.5,-82.5,999.3,21.51,3.9
39.68,0.10805,-1.0071,-0.056575,1.0145,197.9,-456.8,334.8,-384.3,117.9,-87.9,999.5,21.51,3.9
39.69,0.12691,-0.87156,-0.037207,0.88154,143.4,-436.8,216,-389.1,129.9,-82.5,999.5,21.51,3.9
39.7,0.041284,-0.28236,-0.0061162,0.28543,94.9,-424.7,115.6,-386.7,144.3,-84.3,999.5,21.51,3.9
39.71,0.037207,-0.42864,-0.010703,0.43039,68.2,-419.5,71,-377.1,129.9,-87.9,999.6,21.51,3.9
39.72,0.062691,-0.67584,-0.03262,0.67953,28.2,-413.1,-2,-377.1,146.7,-77.1,999.6,21.51,3.9
39.73,0.022936,-0.37819,-0.028033,0.37992,-27,-403.9,-99.5,-384.3,139.5,-74.7,999.5,21.51,3.9
39.74,0.0010194,-0.29358,-0.034659,0.29562,-65.3,-394.5,-165.4,-393.9,134.7,-78.9,999.5,21.51,3.9
39.75,0,-0.49949,-0.079001,0.5057,-108.2,-379.3,-236.5,-381.9,144.3,-75.9,999.4,21.51,3.9
39.76,-0.033639,-0.066769,-0.0030581,0.074826,-154.3,-358.9,-321.4,-417.9,120.3,-68.1,999.4,21.51,3.9
39.77,-0.040775,0.085627,0.011723,0.095561,-159.3,-348.2,-342.6,-427.5,120.3,-60.9,999.5,21.51,3.9
39.78,-0.034659,0.03262,0.0010194,0.047606,-156.5,-340.3,-344.6,-434.7,105.9,-54.3,999.4,21.51,3.9
39.79,-0.036697,0.030581,0,0.047769,-158.1,-331,-353.5,-439.5,86.7,-53.7,999.4,21.51,3.9
39.8,-0.037207,0.037207,0.00050968,0.052621,-159,-321.6,-362.2,-451.5,62.7,-52.5,999.5,21.51,3.9
39.81,-0.038736,0.037717,0,0.054065,-159.5,-312,-370.1,-473.1,53.1,-49.5,999.5,21.51,3.9
39.82,-0.038736,0.036697,-0.0015291,0.053381,-160.1,-302.1,-377.8,-463.5,36.3,-47.7,999.4,21.51,3.9
39.83,-0.040775,0.037717,0,0.055544,-160.6,-292,-385.4,-468.3,12.3,-41.7,999.5,21.51,3.9
39.84,-0.039755,0.037717,-0.0010194,0.054809,-161.1,-281.6,-392.6,-480.3,-6.9,-29.7,999.5,21.51,3.9
39.85,-0.031091,0.034659,-0.00050968,0.046563,-161.5,-271.2,-399.6,-473.1,-47.7,-27.9,999.7,21.51,3.9
39.86,0.26096,1.0525,-0.78084,1.3362,-164,-254.2,-395.4,-465.9,-50.1,-25.5,999.9,21.51,3.9
39.87,0.45107,0.91437,-0.60958,1.1879,-144.3,-216.9,-347.6,-475.5,-76.5,-21.9,1000.3,21.51,3.9
39.88,0.76758,0.6524,-0.39348,1.0815,-121.8,-171,-253.6,-461.1,-78.9,-27.3,1000.9,21.51,3.9
39.89,1.5479,0.24567,-0.33894,1.6035,-142.8,-129.8,-91.4,-458.7,-93.3,-26.7,1001.3,21.51,3.9
39.9,1.8782,-0.32008,-0.33843,1.9351,-195,-146.7,120.3,-458.7,-98.1,-21.3,1001,21.51,3.9
39.91,1.686,-0.71713,-0.46789,1.891,-317.8,-267.4,283.5,-432.3,-112.5,-18.9,1000.3,21.51,3.9
39.92,0.88685,-0.78287,-0.90061,1.4868,-474.3,-394.9,329.6,-413.1,-114.9,-14.1,1000.5,21.51,3.89
39.93,0.9684,-1.1361,-2.1626,2.6278,-727.1,-350.2,223,-408.3,-124.5,-9.9,1000.7,21.51,3.89
39.94,1.1646,-0.31906,-1.5581,1.9713,-1157.4,-162.5,77.4,-384.3,-184.5,-9.9,1000.8,21.51,3.89
39.95,1.1529,0.3634,-0.40724,1.2756,-1547.4,-116.2,48.2,-391.5,-246.9,-10.5,1000.5,21.51,3.89
39.96,0.81855,0.75994,-0.028542,1.1173,-1851.9,-200.2,27.8,-377.1,-342.9,-24.3,1000.5,21.51,3.89
39.97,0.65647,0.92712,0.37513,1.1963,-1997.9,-216.1,-5.7,-360.3,-419.7,-34.5,1000.5,21.51,3.89
39.98,0.19266,2.3527,1.5601,2.8296,-1997.9,-209.5,-57,-360.3,-474.9,-65.1,999.3,21.51,3.89
39.99,-0.72783,4.1239,1.4286,4.4246,-1662.8,-216.8,-42,-345.9,-482.1,-88.5,998.7,21.51,3.89
40,-1.7915,0.82671,0.92457,2.179,-934.7,-201.8,83.9,-367.5,-462.9,-101.1,998.7,21.53,3.89
40.01,-0.73598,1.0601,0.66259,1.4507,-609.5,-231.6,-4.4,-362.7,-446.1,-114.3,999.2,21.53,3.89
40.02,-0.46789,1.4021,0.44037,1.5423,-371.5,-244.2,-69.3,-365.1,-429.3,-113.1,999.8,21.53,3.89
40.03,0.19317,1.7742,0.22375,1.7987,-263.2,-194.4,-114.8,-391.5,-419.7,-121.5,1000.5,21.53,3.89
40.04,1.1942,2.1707,0.13863,2.4814,-216.1,-112,-139.9,-372.3,-426.9,-122.7,1001.3,21.53,3.89
40.05,1.6249,1.9032,0.16208,2.5077,-200.9,-43.9,-130.2,-362.7,-407.7,-124.5,1000.9,21.53,3.89
40.06,0.77268,1.3191,0.075433,1.5306,-236.6,-7.9,-71.2,-357.9,-405.3,-125.7,1000.3,21.53,3.89
40.07,0.27115,1.6249,0.16157,1.6552,-279.6,7.8,-28.4,-360.3,-407.7,-132.3,1000.2,21.53,3.89
40.08,0.16922,1.4322,0.3262,1.4786,-217.1,12.5,-34,-374.7,-405.3,-124.5,1000.1,21.53,3.89
40.09,0.47554,1.2192,0.58614,1.4339,-320,26.7,-58,-360.3,-388.5,-135.9,1000.6,21.53,3.89
40.1,0.86035,1.0953,1.0291,1.7317,-442.9,27.6,-74.3,-353.1,-374.1,-132.9,1000.6,21.53,3.89
40.11,0.80989,0.78186,1.3716,1.7744,-491.8,-8.8,-66.9,-338.7,-357.3,-141.3,1000.5,21.53,3.89
40.12,0.60398,0.77319,1.2589,1.5961,-517.8,-48.9,-46.1,-355.5,-318.9,-144.3,1000.3,21.53,3.89
40.13,0.27727,0.96228,0.85984,1.3199,-476,-75,-42.6,-338.7,-311.7,-146.1,1000,21.53,3.89
40.14,0.014271,1.2232,0.43527,1.2985,-382.9,-73.9,-76.9,-355.5,-290.1,-150.3,999.9,21.53,3.89
40.15,-0.50153,1.7722,0.49032,1.9059,-258.2,-64.6,-102.1,-350.7,-266.1,-150.3,999.3,21.53,3.89
40.16,-1.0866,1.4215,0.64271,1.9012,97.2,-62.3,-109.2,-357.9,-256.5,-153.3,998.8,21.53,3.89
40.17,-1.287,0.92864,0.39195,1.6347,345.1,-39.2,-113.3,-374.7,-280.5,-149.1,999.1,21.53,3.89
40.18,-0.68502,1.2355,0.43527,1.4782,442.2,8.2,-103.9,-336.3,-306.9,-146.7,999.4,21.53,3.89
40.19,-0.316,0.87258,0.39959,1.0104,511.4,17.9,-37.4,-353.1,-335.7,-141.3,999.7,21.53,3.89
40.2,-0.10805,0.65291,0.26045,0.71119,375.6,26.2,18.6,-360.3,-347.7,-138.3,999.8,21.53,3.89
40.21,0.0015291,0.8787,0.44343,0.98424,211.5,25.6,84.8,-353.1,-354.9,-140.1,999.9,21.53,3.89
40.22,0.03262,1.0158,0.52396,1.1434,203.4,-19.6,166.4,-353.1,-357.3,-136.5,999.8,21.53,3.89
40.23,0.39093,1.4006,0.5423,1.552,202.4,-63.7,200.1,-372.3,-359.7,-138.9,1000.3,21.53,3.89
40.24,0.70489,1.8812,0.53262,2.0784,101.2,-65.9,151.4,-384.3,-359.7,-125.7,1000.5,21.53,3.89
40.25,0.58461,2.0377,0.61621,2.2077,25.8,-55.1,47.4,-396.3,-371.7,-133.5,1000.3,21.53,3.89
40.26,0.27676,1.8756,0.68298,2.0152,55.6,-79.1,2.4,-393.9,-366.9,-128.1,1000.1,21.53,3.89
40.27,0.024975,1.5831,0.6106,1.6969,131.6,-119.9,-0.8,-401.1,-383.7,-132.3,999.8,21.53,3.89
40.28,-0.13558,1.2441,0.32263,1.2924,185.6,-135.3,8.4,-405.9,-414.9,-129.3,999.7,21.53,3.89
40.29,0.073904,0.7105,0.091233,0.72014,184.1,-115.4,9.5,-401.1,-395.7,-123.3,1000,21.53,3.89
40.3,0.23496,0.23904,0.045362,0.33824,41.8,-73.8,-21.6,-415.5,-412.5,-120.3,1000,21.53,3.89
40.31,0.20336,0.39755,0.1524,0.47184,-155.1,-46,-55.5,-415.5,-395.7,-118.5,1000,21.53,3.89
40.32,0.1682,0.77829,0.31142,0.85499,-225.2,-52.8,-51.3,-401.1,-393.3,-127.5,1000.1,21.53,3.89
40.33,0.30224,0.85423,0.3787,0.98207,-140.3,-73.7,-22.3,-427.5,-388.5,-119.1,1000.1,21.53,3.89
40.34,0.43425,0.68145,0.29664,0.86078,-17,-75.6,-24.8,-417.9,-393.3,-126.3,1000.3,21.53,3.89
40.35,0.57085,0.56116,0.20489,0.82629,30.1,-59.5,-55.6,-413.1,-374.1,-126.9,1000.4,21.53,3.89
40.36,0.65291,0.58869,0.23598,0.91023,-36.4,-20.5,-101.6,-405.9,-390.9,-124.5,1000.5,21.53,3.89
40.37,0.64679,0.71356,0.28797,1.0052,-162.1,21.2,-124.2,-396.3,-376.5,-123.3,1000.4,21.53,3.89
40.38,0.79001,0.87768,0.40367,1.248,-283.9,49.4,-100.6,-386.7,-386.1,-133.5,1000.6,21.53,3.89
40.39,0.89704,1.2222,0.51478,1.6011,-370,69.3,-37.2,-372.3,-354.9,-129.9,1000.6,21.53,3.89
40.4,0.89348,1.5841,0.70031,1.9489,-324.9,81.2,43,-374.7,-364.5,-129.9,1000.7,21.53,3.89
40.41,0.75892,1.6947,0.90163,2.0642,-160.6,84.3,109.3,-379.5,-335.7,-135.3,1000.4,21.53,3.89
40.42,0.53823,1.4521,0.9949,1.8407,13.1,77.8,135.1,-355.5,-345.3,-137.7,1000.3,21.53,3.89
40.43,0.3104,1.2431,0.92406,1.5797,70.7,61.9,156.8,-396.3,-342.9,-139.5,1000.1,21.53,3.89
40.44,0.19572,1.3155,0.90163,1.6068,41.8,37.1,205.9,-369.9,-323.7,-138.3,1000.1,21.53,3.89
40.45,0.053517,1.1412,0.66972,1.3243,49.1,22.3,262.8,-369.9,-340.5,-139.5,999.8,21.53,3.89
40.46,-0.051478,-1.0066,0.50153,1.1258,3.1,37,250.9,-398.7,-338.1,-135.3,999.7,21.53,3.89
40.47,0.41182,-0.46789,0.77166,0.99196,-323.4,17,48.5,-415.5,-304.5,-134.1,1000.3,21.53,3.89
40.48,0.44343,-0.011723,0.69623,0.82553,-190.6,-53.5,-99.3,-398.7,-311.7,-143.1,1000.2,21.53,3.89
40.49,0.56728,0.28338,0.42151,0.76143,36.9,-82.6,-145.6,-410.7,-297.3,-143.1,1000.3,21.53,3.89
40.5,0.59072,0.33792,0.51886,0.85578,206,-86,-119.5,-393.9,-309.3,-134.7,1000.4,21.55,3.89
40.51,0.53568,0.38634,0.57798,0.87765,277.6,-93.7,-58.5,-403.5,-338.1,-136.5,1000.5,21.55,3.89
40.52,0.47859,0.46534,0.32008,0.7403,291.7,-92.3,28.4,-413.1,-330.9,-133.5,1000.4,21.55,3.89
40.53,0.43731,0.51988,0.263,0.72848,300.1,-63.6,114.5,-410.7,-354.9,-132.3,1000.3,21.55,3.89
