Time (s),Accel_X (g),Accel_Y (g),Accel_Z (g),Accel_Mag (g),Gyro_X (deg/s),Gyro_Y (deg/s),Gyro_Z (deg/s),Mag_X (mT),Mag_Y (mT),Mag_Z (mT),Pressure (mbar),P_Temp (C),Battery (V)
2.14,-0.20489,1.0984,0.16565,1.1295,-7.4,18.8,-15.9,-137.1,-390.9,-111.3,1000.1,27.07,3.96
2.15,-0.20489,1.053,0.14934,1.0831,-9.3,13.2,-15.4,-134.7,-369.3,-114.9,1000.1,27.07,3.96
2.16,-0.19062,1.0301,0.14016,1.0569,-19.9,6.6,-12.6,-137.1,-369.3,-114.9,1000.1,27.07,3.96
2.17,-0.18196,1.0321,0.12793,1.0558,-36.9,0.2,-8.6,-137.1,-366.9,-114.9,1000,27.07,3.96
2.18,-0.17482,1.0499,0.1371,1.0732,-45.2,-3.6,-3.9,-139.5,-383.7,-115.5,1000.1,27.07,3.96
2.19,-0.15443,1.053,0.17584,1.0787,-43.5,-4.6,0.3,-134.7,-376.5,-115.5,1000,27.07,3.96
2.2,-0.13456,1.0245,0.21764,1.0559,-34.4,-4.9,1.2,-125.1,-374.1,-115.5,1000,27.07,3.96
2.21,-0.11162,1,0.24414,1.0354,-28,-3.4,-2.1,-127.5,-362.1,-113.7,1000.1,27.07,3.96
2.22,-0.092762,0.98165,0.24516,1.016,-28.5,-1.5,-2.3,-132.3,-369.3,-113.1,1000.1,27.07,3.96
2.23,-0.090724,0.96891,0.24159,1.0027,-30.6,-2.7,-0.7,-129.9,-369.3,-116.7,1000.1,27.07,3.96
2.24,-0.10296,0.97859,0.23038,1.0106,-25.9,-4.8,-2.4,-137.1,-369.3,-114.9,1000.1,27.07,3.96
2.25,-0.10347,0.9949,0.20897,1.0219,-14.7,-5.7,-5.1,-132.3,-376.5,-114.3,1000,27.07,3.96
2.26,-0.10296,1.0122,0.19725,1.0364,-1.7,-6.1,-7.5,-134.7,-374.1,-117.9,1000.2,27.07,3.96
2.27,-0.1055,1.0102,0.20336,1.0358,7.4,-7.2,-10.4,-129.9,-359.7,-114.9,1000,27.07,3.96
2.28,-0.10652,0.98573,0.20133,1.0117,15,-8.1,-14,-132.3,-364.5,-121.5,1000.1,27.07,3.96
2.29,-0.10907,0.9475,0.20387,0.97531,18.9,-7.9,-15.7,-137.1,-369.3,-119.1,1000.1,27.07,3.96
2.3,-0.1106,0.91284,0.19929,0.94087,20.3,-6.3,-15.2,-139.5,-359.7,-117.9,1000,27.07,3.96
2.31,-0.09684,0.9001,0.22885,0.93377,28.3,0,-15.1,-122.7,-359.7,-117.9,1000.1,27.07,3.96
2.32,-0.086137,0.90265,0.24924,0.94038,23.4,5.5,-11.2,-127.5,-366.9,-119.1,1000.1,27.07,3.96
2.33,-0.11417,0.9159,0.24873,0.95592,4.9,6.4,-4.6,-129.9,-371.7,-113.7,1000,27.07,3.96
2.34,-0.15443,0.9317,0.2421,0.97495,-6.7,7.3,-2.8,-127.5,-364.5,-112.5,1000.1,27.07,3.96
2.35,-0.15953,0.9633,0.24261,1.0061,4.3,12.3,-9.1,-144.3,-374.1,-119.1,1000,27.07,3.96
2.36,-0.18043,0.98216,0.23598,1.0261,28.6,17.2,-15.4,-129.9,-357.3,-111.9,1000,27.07,3.96
2.37,-0.19725,0.96126,0.21713,1.005,46.3,16.2,-16.8,-137.1,-364.5,-117.9,1000,27.07,3.96
2.38,-0.23496,0.93731,0.1896,0.98474,55.8,11.6,-16.7,-127.5,-369.3,-120.9,1000.1,27.07,3.96
2.39,-0.27727,0.92864,0.16718,0.98347,63.3,7.3,-18.5,-129.9,-374.1,-113.7,1000,27.07,3.96
2.4,-0.28899,0.93068,0.13354,0.98363,76.4,5.7,-22,-132.3,-371.7,-113.1,1000.1,27.07,3.96
2.41,-0.27268,0.97808,0.094292,1.0198,85.7,6,-23.3,-144.3,-369.3,-120.9,1000,27.07,3.96
2.42,-0.23802,1.0112,0.086137,1.0424,82.1,4.5,-20.7,-129.9,-364.5,-112.5,1000.1,27.07,3.96
2.43,-0.25484,0.9949,0.076453,1.0299,62.9,1.6,-15.7,-110.7,-381.3,-114.9,1000,27.07,3.96
2.44,-0.29358,0.9684,0.0081549,1.012,26.2,0.3,-4.2,-127.5,-366.9,-111.3,1000,27.07,3.96
2.45,-0.29715,0.98012,-0.062181,1.0261,-20,0.8,13.4,-117.9,-376.5,-109.5,1000,27.07,3.96
2.46,-0.27982,1.0642,-0.072375,1.1028,-57.3,0.4,30.6,-125.1,-388.5,-112.5,1000,27.07,3.96
2.47,-0.23089,1.1651,-0.035168,1.1883,-85.1,-6.7,44.5,-139.5,-371.7,-111.3,1000.1,27.07,3.96
2.48,-0.19368,1.2222,0.014781,1.2376,-101.7,-20.5,47.2,-141.9,-369.3,-114.3,1000.1,27.07,3.96
2.49,-0.18858,1.2304,0.071865,1.2468,-95.5,-35,34.6,-139.5,-364.5,-112.5,1000,27.07,3.96
2.5,-0.17482,1.1779,0.13456,1.1984,-60.1,-43,13.8,-127.5,-364.5,-117.9,1000,27.07,3.96
2.51,-0.15036,1.0663,0.20285,1.0957,-21.7,-42.3,-2.8,-129.9,-359.7,-116.7,1000.2,27.07,3.96
2.52,-0.062691,1.0041,0.25331,1.0374,-11.4,-38.7,-9.1,-144.3,-369.3,-117.9,1000.1,27.07,3.96
2.53,-0.022936,0.97401,0.31295,1.0233,-8.7,-37.4,-6.7,-122.7,-376.5,-123.3,1000.1,27.07,3.96
2.54,-0.017839,0.93272,0.39857,1.0145,-3.9,-31.8,-1.8,-144.3,-374.1,-117.9,1000.1,27.07,3.96
2.55,0.0086646,0.89704,0.40775,0.9854,1,-17.4,2.8,-144.3,-366.9,-119.7,1000.2,27.07,3.96
2.56,0.042813,0.91081,0.39246,0.99268,8.7,0.6,10.2,-137.1,-376.5,-119.7,1000.2,27.07,3.96
2.57,0.065749,0.95821,0.39195,1.0374,-1.3,13.6,23.1,-127.5,-357.3,-112.5,1000.1,27.07,3.96
2.58,0.081549,1.0403,0.33435,1.0957,-26.5,14.4,34.4,-134.7,-374.1,-117.9,1000.1,27.07,3.96
2.59,0.04791,1.1244,0.26351,1.1558,-44.5,7.5,37.8,-127.5,-371.7,-116.7,1000.1,27.07,3.96
2.6,0.04791,1.1244,0.26351,1.1558,-44.5,7.5,37.8,-127.5,-371.7,-116.7,1000.1,27.07,3.96
2.61,0.031091,1.1702,0.21764,1.1907,-40.6,-1.4,28.1,-156.3,-364.5,-117.9,1000.1,27.07,3.96
2.62,0.023955,1.1529,0.21611,1.1732,-2.3,-9.1,7,-134.7,-359.7,-119.1,1000.2,27.07,3.96
2.63,0.0081549,1.0596,0.22885,1.0841,58.1,-9.9,-14,-149.1,-374.1,-119.7,1000.1,27.07,3.96
2.64,0.0066259,0.92253,0.2421,0.95379,116.8,-4.4,-24.2,-125.1,-376.5,-113.1,1000.1,27.07,3.96
2.65,0.017839,0.80275,0.25688,0.84304,136.5,0.6,-20.3,-132.3,-390.9,-114.3,1000.1,27.07,3.96
2.66,0.39602,0.8318,0.79103,1.2143,95.5,-5.5,-7.1,-137.1,-378.9,-116.1,1000.3,27.07,3.96
2.67,1.7176,0.89399,2.9108,3.496,-21.7,-91.6,13.7,-129.9,-395.7,-119.7,1000.1,27.07,3.96
2.68,0.63609,0.79867,0.69572,1.2355,-295.7,-160.4,-27.6,-146.7,-371.7,-116.7,1000.1,27.07,3.96
2.69,-0.5999,1.4057,-0.51223,1.6119,-469.6,12.7,-77.6,-132.3,-362.1,-118.5,1000,27.07,3.96
2.7,-0.29969,1.4944,0.057594,1.5252,-90.6,116.9,-53.6,-122.7,-362.1,-119.1,1000.1,27.07,3.96
2.71,0.045362,1.2615,0.035168,1.2628,230.1,89.8,-26.7,-132.3,-362.1,-124.5,1000,27.07,3.96
2.72,-0.31753,0.97146,-0.014781,1.0221,151.8,-9.2,-109.5,-115.5,-369.3,-122.1,1000,27.07,3.96
2.73,-0.34964,0.88532,0.0035678,0.95187,18.4,-44.8,-173.2,-134.7,-354.9,-124.5,1000.1,27.07,3.96
2.74,-0.3053,1.0714,0.026504,1.1143,67,-19.1,-149.9,-122.7,-357.3,-119.1,1000,27.07,3.96
2.75,-0.31142,0.92202,0.13609,0.98266,203.9,37.3,-76.4,-122.7,-354.9,-111.3,1000.1,27.07,3.96
2.76,-0.24618,0.91182,-0.059633,0.94635,285.1,37.5,-42.4,-127.5,-369.3,-116.7,1000.1,27.07,3.96
2.77,-0.38634,0.93272,0.022426,1.0098,224.2,10.6,-45.9,-117.9,-362.1,-108.3,1000,27.07,3.96
2.78,-0.39093,1.134,-0.045362,1.2004,210.6,15.8,-72.8,-108.3,-374.1,-112.5,1000.1,27.07,3.96
2.79,-0.26249,1.2487,-0.24006,1.2984,285.5,23.9,-109.4,-98.7,-371.7,-104.7,1000,27.07,3.96
2.8,-0.51631,0.48828,-0.44801,0.84006,310.5,48.2,-64,-113.1,-381.3,-106.5,1000,27.07,3.96
2.81,-0.35831,0.33741,-0.22987,0.5432,74.7,74.6,-6.7,-93.9,-383.7,-101.1,1000,27.07,3.96
2.82,-0.11927,0.75586,0.084098,0.76982,-137.7,35.9,47.9,-105.9,-376.5,-107.1,1000,27.07,3.96
2.83,-0.11519,0.95617,0.18043,0.97984,-274.9,-40.6,131.4,-113.1,-378.9,-99.9,1000.1,27.07,3.96
2.84,-0.14832,0.81549,0.30581,0.88349,-279.9,-78,191.8,-122.7,-378.9,-113.7,1000.1,27.07,3.96
2.85,-0.18145,0.9684,0.34455,1.0438,-242.9,-35.3,189.6,-122.7,-376.5,-112.5,1000,27.07,3.96
2.86,-0.075433,1.1585,0.31651,1.2033,-221.4,16.2,140.1,-120.3,-374.1,-108.9,1000,27.07,3.96
2.87,-0.047401,1.2151,0.25892,1.2433,-164.6,13.9,94,-120.3,-369.3,-117.9,1000.1,27.07,3.96
2.88,-0.13252,1.0668,0.3629,1.1346,-99.8,-10.5,67.1,-132.3,-376.5,-116.1,1000.2,27.07,3.96
2.89,0.0020387,1.4276,0.39195,1.4805,-34.7,0,42,-137.1,-364.5,-112.5,1000,27.07,3.96
2.9,0.038736,1.2946,0.2054,1.3114,12.1,-26.4,-36.9,-137.1,-362.1,-114.9,1000,27.07,3.96
2.91,-0.011213,1.0892,0.088685,1.0929,-19.3,-80.3,-82.3,-137.1,-369.3,-113.7,1000.1,27.07,3.96
2.92,-0.33996,1.0815,0.2686,1.1651,5.4,-51.7,-48.8,-149.1,-359.7,-112.5,1000,27.07,3.96
2.93,-0.036188,0.9735,0.19368,0.99324,76.8,17,-7.3,-144.3,-354.9,-111.9,999.9,27.07,3.96
2.94,-0.082059,0.9368,0.18349,0.95812,80,0.1,-4.7,-132.3,-366.9,-111.9,1000.1,27.07,3.96
2.95,-0.17176,0.95158,0.23547,0.99522,72.2,-5.6,-9.2,-127.5,-371.7,-114.9,1000.1,27.07,3.96
2.96,-0.09684,0.94241,0.20234,0.96874,52.6,-3.1,-8.4,-134.7,-371.7,-113.7,1000.1,27.07,3.96
2.97,-0.15087,0.95617,0.19062,0.98659,31.7,-13.5,-10.3,-132.3,-376.5,-114.9,1000.1,27.07,3.96
2.98,-0.1422,1.0031,0.24465,1.0422,10.4,-19,-9.8,-132.3,-376.5,-117.9,1000.1,27.07,3.96
2.99,-0.17176,1.0724,0.2686,1.1188,5.6,-31.1,-1.8,-129.9,-371.7,-119.1,999.9,27.07,3.96
3,-0.14118,1.0586,0.1998,1.0865,17.1,-62.9,11.8,-129.9,-362.1,-117.9,999.9,27.08,3.96
3.01,0.021407,1.0291,0.11927,1.0362,21.1,-118.3,28.6,-144.3,-376.5,-110.7,1000.1,27.08,3.96
3.02,-0.23853,0.97604,0.18451,1.0216,21.5,-136.4,25.9,-149.1,-381.3,-114.9,1000.2,27.08,3.96
3.03,-0.19827,0.94088,0.09735,0.96646,10.1,-79.2,7.8,-158.7,-386.1,-114.9,1000.1,27.08,3.96
3.04,-0.026504,0.92559,0.085627,0.92992,4.7,-29.2,-3.9,-132.3,-386.1,-117.9,1000.2,27.08,3.96
3.05,-0.01682,0.93833,0.16718,0.95325,-9.1,-25.4,-3.1,-141.9,-381.3,-120.9,1000.1,27.08,3.96
3.06,-0.20285,0.89501,0.23955,0.94846,-32,-32.3,4.4,-141.9,-383.7,-116.1,1000,27.08,3.96
3.07,-0.28746,0.9735,0.46993,1.1186,-73.2,-22,-2.4,-156.3,-378.9,-122.7,1000.1,27.08,3.96
3.08,-0.20693,0.97401,0.2946,1.0384,-81.4,-11.2,-10.2,-134.7,-371.7,-116.7,1000.1,27.08,3.96
3.09,-0.14067,1.0301,0.27013,1.0742,-97.6,-14.7,2,-153.9,-369.3,-125.7,1000.2,27.08,3.96
3.1,-0.1738,1.0775,0.25331,1.1204,-81.9,-21.2,6.3,-139.5,-359.7,-123.3,1000.1,27.08,3.96
3.11,-0.13812,1.0087,0.11417,1.0245,-37.9,-13.8,6.6,-156.3,-364.5,-116.7,1000.1,27.08,3.96
3.12,0.0030581,0.92966,0.062691,0.93178,5,28.2,-13.2,-134.7,-364.5,-117.9,1000.1,27.08,3.96
3.13,0.038736,0.87309,0.19011,0.89439,45.9,27.1,-27.2,-146.7,-359.7,-118.5,1000.1,27.08,3.96
3.14,0.074924,0.87971,0.19062,0.90324,37.1,-1.3,-13.9,-151.5,-354.9,-117.9,1000.1,27.08,3.96
3.15,0.0071356,0.90469,0.15596,0.91806,7.3,-1.2,-11.7,-149.1,-383.7,-122.7,1000.2,27.08,3.96
3.16,-0.039246,0.95973,0.18705,0.97858,-7.9,3.9,-15.1,-146.7,-359.7,-122.7,1000,27.08,3.96
3.17,-0.083078,1.0092,0.21611,1.0354,-17.6,5.6,-20.1,-161.1,-378.9,-114.9,1000.1,27.08,3.96
3.18,-0.10347,1.0056,0.23038,1.0368,-20.9,5.6,-27.6,-139.5,-357.3,-123.9,1000.2,27.08,3.96
3.19,-0.074414,0.93017,0.25076,0.96625,-25.8,5.4,-34.9,-127.5,-371.7,-122.7,1000.1,27.08,3.96
3.2,-0.030581,0.94393,0.23649,0.97359,-49.2,5.4,-40.3,-141.9,-357.3,-113.1,1000.2,27.08,3.96
3.21,-0.040775,0.98624,0.23038,1.0136,-66.9,2.6,-39.9,-153.9,-359.7,-116.1,1000,27.08,3.96
3.22,-0.095821,1.0189,0.23598,1.0502,-54,0.8,-33.8,-146.7,-374.1,-122.1,1000,27.08,3.96
3.23,-0.14322,0.99847,0.24465,1.0379,-15.1,4.8,-28,-149.1,-366.9,-120.9,1000,27.08,3.96
3.24,-0.1631,0.96687,0.26962,1.0169,22.6,12.8,-23.5,-137.1,-345.3,-117.3,1000,27.08,3.96
3.25,-0.16412,0.95107,0.28135,1.0053,32.8,15.3,-19.3,-144.3,-352.5,-117.3,1000.1,27.08,3.96
3.26,-0.15749,0.96177,0.28491,1.0154,7.4,8.4,-20.3,-125.1,-369.3,-119.1,1000.1,27.08,3.96
3.27,-0.19011,1.0148,0.2737,1.0681,-27.5,1,-20.3,-139.5,-352.5,-119.7,1000.1,27.08,3.96
3.28,-0.22222,1.0841,0.24873,1.1342,-47.8,-2.9,-13.6,-146.7,-362.1,-120.9,1000.1,27.08,3.96
3.29,-0.2472,1.1371,0.23038,1.1862,-44.5,-3.5,-10.1,-134.7,-357.3,-117.3,1000.1,27.08,3.96
3.3,-0.26504,1.1244,0.21916,1.1758,-14.5,2.8,-13.8,-122.7,-350.1,-117.9,1000,27.08,3.96
3.31,-0.2421,1.1055,0.18451,1.1466,33.5,14.2,-18.3,-125.1,-350.1,-117.3,1000.1,27.08,3.96
3.32,-0.15953,1.106,0.087666,1.1209,102.4,23.2,-15.1,-132.3,-350.1,-122.1,1000.1,27.08,3.96
3.33,-0.18705,1.0647,0.084098,1.0843,162.2,24.1,-4.1,-129.9,-352.5,-118.5,1000,27.08,3.96
3.34,-0.30581,1.0841,0.11162,1.1319,192.7,22.4,-1.8,-110.7,-354.9,-117.3,1000,27.08,3.96
3.35,-0.41947,1.0668,0.092253,1.15,225,27.5,-13.2,-132.3,-371.7,-114.3,1000,27.08,3.96
3.36,-0.47554,0.97859,0.10347,1.0929,266.6,43.5,-34.9,-127.5,-386.1,-117.9,1000,27.08,3.96
3.37,-0.48675,0.87564,0.09684,1.0065,298.9,53.7,-58.8,-117.9,-393.3,-108.9,1000,27.08,3.96
3.38,-0.41284,0.93425,0.0030581,1.0214,295.1,47.4,-84.2,-127.5,-393.3,-109.5,1000,27.08,3.96
3.39,-0.3894,1.001,-0.042304,1.0749,252.8,43.4,-95.1,-115.5,-393.3,-107.7,999.9,27.08,3.96
3.4,-0.421,1.0433,-0.011213,1.1251,152.6,48.8,-92.3,-120.3,-395.7,-100.5,1000,27.08,3.96
3.41,-0.55657,1.1264,0.060652,1.2579,63.9,54.2,-85.9,-120.3,-386.1,-104.1,1000.1,27.08,3.96
3.42,-0.81295,1.0836,0.094292,1.3579,51.4,54.6,-81.9,-113.1,-388.5,-100.5,1000,27.08,3.96
3.43,-0.96891,1.0489,0.12946,1.4338,72.1,53.2,-73.1,-115.5,-390.9,-107.1,999.9,27.08,3.96
3.44,-0.92406,0.96789,0.19572,1.3524,124.4,63.8,-50.1,-86.7,-381.3,-99.3,1000,27.08,3.96
3.45,-0.80275,0.88634,0.10907,1.2008,165.5,100,-22.4,-89.1,-381.3,-95.7,1000,27.08,3.96
3.46,-0.56932,0.97044,0.021407,1.1253,168.6,148.7,6.5,-91.5,-395.7,-96.9,1000,27.08,3.96
3.47,-0.45515,1.0428,0.0050968,1.1378,181.5,173.1,27.8,-89.1,-393.3,-84.3,1000,27.08,3.96
3.48,-0.50968,1.107,-0.054536,1.2199,141.8,172.6,43.2,-93.9,-393.3,-93.3,1000.1,27.08,3.96
3.49,-0.49694,1.0866,-0.16565,1.2063,99.7,141.2,58.2,-117.9,-400.5,-84.3,1000.1,27.08,3.96
3.5,-0.49694,1.0866,-0.16565,1.2063,99.7,141.2,58.2,-117.9,-400.5,-84.3,1000.1,27.08,3.96
3.51,-0.43629,1.0657,-0.19572,1.1681,124.3,72,74.3,-101.1,-400.5,-93.9,1000,27.08,3.96
3.52,-0.47961,1.2467,-0.10194,1.3396,79.6,3.8,76.8,-93.9,-388.5,-86.1,1000,27.08,3.96
3.53,-0.58919,1.1631,-0.086137,1.3067,15,-28.8,78.9,-103.5,-412.5,-81.9,1000.1,27.08,3.96
3.54,-0.56371,1.0856,-0.18807,1.2376,-18.5,-27.6,96.8,-113.1,-410.1,-86.7,1000.1,27.08,3.96
3.55,-0.51886,1.0729,-0.30122,1.2292,1.5,-9.5,115.3,-117.9,-407.7,-91.5,1000,27.08,3.96
3.56,-0.5209,1.0066,-0.40979,1.2052,67.4,19.8,127.4,-113.1,-407.7,-81.9,1000,27.08,3.96
3.57,-0.38277,0.89246,-0.42049,1.0582,131.2,53.4,128.6,-125.1,-414.9,-86.1,1000.1,27.08,3.96
3.58,-0.14526,0.88022,-0.34659,0.95709,163.8,75.8,115.4,-132.3,-422.1,-79.5,1000.1,27.08,3.96
3.59,0.044852,0.86595,-0.3476,0.93419,161.3,81.7,88.2,-137.1,-419.7,-78.9,1000.1,27.08,3.96
3.6,0.14832,0.77982,-0.46432,0.91962,158.7,80,50.7,-134.7,-438.9,-77.1,1000.2,27.08,3.96
3.61,0.049439,0.737,-0.5948,0.94837,202.7,74.6,2.7,-139.5,-412.5,-83.7,1000.1,27.08,3.96
3.62,-0.045362,0.6789,-0.6315,0.92831,333.7,69.8,-52.4,-137.1,-424.5,-71.7,999.9,27.08,3.96
3.63,0.024975,0.54281,-0.69317,0.88077,487.6,67,-116,-141.9,-424.5,-67.5,1000.1,27.08,3.96
3.64,0.11927,0.44903,-0.69878,0.83913,664.9,47.2,-191.9,-125.1,-400.5,-60.3,1000.1,27.08,3.96
3.65,-0.030581,0.79154,-0.93527,1.2256,618.5,-1.2,-282.4,-125.1,-390.9,-49.5,1000,27.08,3.96
3.66,-0.33384,0.88022,-1.0596,1.4174,375.2,-67.2,-359.6,-110.7,-371.7,-49.5,1000.1,27.08,3.96
3.67,-0.35525,0.54128,-1.0617,1.2435,264.8,-103.1,-373.1,-91.5,-347.7,-45.3,1000,27.08,3.96
3.68,-0.13609,0.57288,-1.2416,1.3741,170,-93,-356.7,-69.9,-335.7,-42.9,1000,27.08,3.96
3.69,-0.0020387,0.763,-1.4027,1.5967,106.4,-67.4,-336.7,-41.1,-326.1,-39.9,1000,27.08,3.96
3.7,-0.089195,0.88634,-1.4526,1.704,64.5,-34,-312.9,-55.5,-302.1,-42.3,1000,27.08,3.96
3.71,-0.18807,1.0005,-1.476,1.7931,1.6,13.9,-275.4,-60.3,-292.5,-46.5,1000,27.08,3.96
3.72,-0.14628,0.92661,-1.3145,1.6149,49.8,54.3,-212.9,-50.7,-278.1,-47.7,1000.1,27.08,3.96
3.73,-0.097859,0.70744,-1.0708,1.2872,96.7,51.6,-159.6,-43.5,-275.7,-41.7,1000.1,27.08,3.96
3.74,-0.1157,0.59531,-0.95973,1.1353,107.9,7.6,-140.4,-21.9,-268.5,-42.9,1000,27.08,3.96
3.75,-0.15189,0.50459,-1.0367,1.1629,207.8,-37.3,-136.5,-26.7,-254.1,-48.3,1000.1,27.08,3.96
3.76,-0.26096,0.2946,-0.97859,1.0548,312.6,-56,-147.9,-26.7,-242.1,-47.1,1000,27.08,3.96
3.77,-0.47706,0.20693,-0.84811,0.99484,286.1,-66.5,-183,-29.1,-239.7,-39.3,1000,27.08,3.96
3.78,-0.58461,0.28389,-0.82518,1.0504,209,-96.6,-220.5,-24.3,-213.3,-41.1,1000,27.08,3.96
3.79,-0.58614,0.31091,-0.88073,1.1027,179.3,-125.1,-211.3,-24.3,-198.9,-42.9,1000,27.08,3.96
3.8,-0.68349,0.2472,-0.92406,1.1756,182.8,-131,-155.7,-5.1,-182.1,-45.3,999.9,27.08,3.96
3.81,-0.85423,0.30428,-0.87207,1.2581,123.7,-109.9,-100.9,-26.7,-179.7,-53.1,1000,27.08,3.96
3.82,-0.78287,0.27064,-0.8262,1.1699,62.8,-91.8,-47.4,-2.7,-182.1,-42.9,999.9,27.08,3.96
3.83,-0.69062,0.16157,-0.81957,1.0839,69.2,-93.1,0.9,-14.7,-167.7,-51.3,999.9,27.08,3.96
3.84,-0.66922,0.051478,-0.92151,1.14,66.7,-89.4,32.8,-21.9,-177.3,-45.9,999.9,27.08,3.96
3.85,-0.66004,0.092762,-0.96126,1.1697,12.1,-68.9,51.4,9.3,-160.5,-51.3,999.9,27.08,3.96
3.86,-0.66769,0.23853,-0.77574,1.0509,-18.2,-56.2,62.6,-5.1,-177.3,-49.5,1000,27.08,3.96
3.87,-0.58461,0.3792,-0.78593,1.0504,-12.9,-82.6,87.4,30.9,-165.3,-51.9,999.9,27.08,3.96
3.88,-0.47044,0.24414,-0.86086,1.0109,-15.1,-110.7,124.1,6.9,-184.5,-54.3,1000,27.08,3.96
3.89,-0.59072,0.076962,-0.88022,1.0629,-89.9,-143.7,163,16.5,-182.1,-53.1,1000,27.08,3.96
3.9,-1.0168,-0.026504,-0.86901,1.3378,-162.8,-160.4,186.7,16.5,-198.9,-55.5,1000,27.08,3.96
3.91,-0.79715,0.10347,-0.75586,1.1034,-190.9,-173,162.1,11.7,-215.7,-59.1,999.9,27.08,3.96
3.92,-0.34557,0.26147,-0.737,0.85496,-164.6,-179.9,126.8,16.5,-218.1,-59.1,999.9,27.08,3.96
3.93,-0.66871,0.69368,-0.73242,1.2103,-50.6,-166.2,99.6,26.1,-234.9,-60.9,999.9,27.08,3.96
3.94,-0.93374,0.74669,-0.47299,1.2857,69.2,-165.3,114.3,-0.3,-244.5,-65.1,999.9,27.08,3.96
3.95,-0.84353,0.49898,-0.49032,1.0959,64,-193.6,181.7,18.9,-237.3,-68.7,999.9,27.08,3.96
3.96,-0.94699,0.38736,-0.47299,1.1272,73.9,-234.7,239.3,21.3,-258.9,-69.3,999.9,27.08,3.96
3.97,-0.98624,0.29867,-0.80734,1.3091,91.4,-282,298.5,14.1,-263.7,-78.3,999.9,27.08,3.96
3.98,-0.98165,0.27625,-0.95107,1.3944,91.1,-286.4,337.7,6.9,-278.1,-67.5,999.9,27.08,3.96
3.99,-0.75025,0.50815,-1.025,1.3681,5.3,-220.1,344.3,4.5,-297.3,-75.9,999.9,27.08,3.96
4,-0.51325,0.61825,-0.66616,1.0438,-21.3,-129.9,344,2.1,-314.1,-79.5,999.9,27.08,3.96
4.01,-0.51886,0.64628,-0.38226,0.9127,-23.2,-99,352.1,-2.7,-318.9,-77.1,1000,27.08,3.96
4.02,-0.60194,0.5948,-0.39501,0.93389,-15.8,-114.6,355,-17.1,-342.9,-78.9,1000,27.08,3.96
4.03,-0.53721,0.59531,-0.34811,0.87417,-31.1,-131,352.7,-21.9,-347.7,-88.5,1000,27.08,3.96
4.04,-0.50561,0.60143,-0.17737,0.80549,-62.8,-144.4,355.1,-29.1,-366.9,-89.7,1000,27.08,3.96
4.05,-0.50357,0.50204,-0.26555,0.75904,-111.2,-175.8,380.8,-41.1,-371.7,-90.3,1000,27.08,3.96
4.06,-0.5,0.3945,-0.51835,0.82116,-178.1,-211,408.1,-74.7,-393.3,-90.9,1000,27.08,3.96
4.07,-0.54791,0.32875,-0.67686,0.93082,-220.5,-221.5,405.7,-86.7,-412.5,-92.1,999.9,27.08,3.96
4.08,-0.66718,0.29205,-0.69164,1.0044,-233.4,-208.4,364.8,-113.1,-417.3,-95.7,1000,27.08,3.96
4.09,-0.74516,0.35984,-0.42864,0.93192,-237.7,-185.1,300.1,-127.5,-419.7,-98.1,1000,27.08,3.96
4.1,-0.68196,0.46891,0.11468,0.83552,-271.7,-165.4,221.4,-125.1,-424.5,-104.1,1000,27.08,3.96
4.11,-0.60805,0.6106,0.3527,0.93111,-326.4,-188,149.3,-139.5,-419.7,-110.7,999.9,27.08,3.96
4.12,-0.54281,0.74924,0.24669,0.95753,-394.8,-238.5,89.7,-163.5,-405.3,-110.1,1000,27.08,3.96
4.13,-0.43884,0.76911,0.10907,0.89219,-485.3,-277.9,34.3,-177.9,-390.9,-117.3,1000,27.08,3.96
4.14,-0.36748,0.72018,0.018349,0.80873,-538.1,-292.2,-6.6,-170.7,-393.3,-131.7,999.9,27.08,3.96
4.15,-0.37105,0.96024,-0.03211,1.0299,-521.6,-266.9,-24.8,-187.5,-374.1,-123.9,1000.1,27.08,3.96
4.16,-0.40928,1.236,0.11519,1.3071,-465.4,-227.3,27.8,-209.1,-352.5,-132.9,1000,27.08,3.96
4.17,-0.35423,0.85678,0.32977,0.98402,-313.8,-241.2,143.5,-199.5,-338.1,-135.9,1000,27.08,3.96
4.18,-0.30734,0.65494,0.35984,0.80802,-148,-271.2,211,-223.5,-323.7,-142.5,1000,27.08,3.96
4.19,-0.45311,0.54791,0.41488,0.82319,-169.9,-260,189.8,-237.9,-326.1,-138.3,1000.1,27.08,3.96
4.2,-0.40673,0.5683,0.4633,0.83847,-212.1,-250.4,141.6,-254.7,-318.9,-140.1,1000,27.08,3.96
4.21,-0.27013,0.54077,0.47961,0.77165,-188.5,-235.1,116.9,-283.5,-302.1,-143.1,1000,27.08,3.96
4.22,-0.078491,0.42457,0.54027,0.6916,-172.9,-203.1,103.2,-288.3,-297.3,-145.5,1000.1,27.08,3.96
4.23,0.10347,0.32722,0.61927,0.708,-175.5,-184.4,77.9,-300.3,-270.9,-143.1,1000,27.08,3.96
4.24,0.16106,0.30734,0.6213,0.71163,-181.5,-181.8,45.5,-305.1,-256.5,-144.9,1000.1,27.08,3.96
4.25,0.17941,0.53976,0.44903,0.72467,-187.8,-188.1,9.3,-329.1,-261.3,-143.7,1000,27.08,3.96
